StudentID, YearMonthGraduated, FistMajor, SecondMajor, CourseCode, CourseName, CourseCredit, YearTaken, SemesterTaken
61,200802, Major3, Major4, ECE20018, C++프로그래밍,3,2005,2
61,200802, Major3, Major4, GEK20002, 채플(한국어) 4,0,2005,2
61,200802, Major3, Major4, GEK20009, 공동체리더십훈련4,1,2005,2
61,200802, Major3, Major4, GEK30015, 현대사회와선교,3,2005,2
61,200802, Major3, Major4, ITP20002, Discrete Mathematics,3,2005,2
61,200802, Major3, Major4, ITP30003, Computer Architecture and Organization,3,2005,2
61,200802, Major3, Major4, PCO20004, English Reading&Discussion,3,2005,2
61,200802, Major3, Major4, ECE30011, 알고리듬분석,3,2006,1
61,200802, Major3, Major4, ECE30030, 데이타베이스,3,2006,1
61,200802, Major3, Major4, GEK10007, 교양독서,1,2006,1
61,200802, Major3, Major4, GEK10016, 사회봉사 A,1,2006,1
61,200802, Major3, Major4, GEK30001, 채플(한국어) 5,0,2006,1
61,200802, Major3, Major4, GEK30008, 공동체리더십훈련5,1,2006,1
61,200802, Major3, Major4, GEK30045, 현대사회와 여성,3,2006,1
61,200802, Major3, Major4, ITP30002, Operating Systems,3,2006,1
61,200802, Major3, Major4, ITP30008, Object-Oriented Design Pattern,3,2006,1
61,200802, Major3, Major4, ECE30076, 임베디드시스템프로그래밍,3,2006,2
61,200802, Major3, Major4, ECE30086, 컴퓨터네트워크,3,2006,2
61,200802, Major3, Major4, ECE30092, 공학프로젝트 기획,2,2006,2
61,200802, Major3, Major4, GEE40097, Marriage and Enrichment,3,2006,2
61,200802, Major3, Major4, GEK30002, 채플(한국어) 6,0,2006,2
61,200802, Major3, Major4, GEK30009, 공동체리더십훈련6,1,2006,2
61,200802, Major3, Major4, ITP20006, Web Development Programming,3,2006,2
61,200802, Major3, Major4, ITP30006, Software Engineering,3,2006,2
61,200802, Major3, Major4, ECE40093, 캡스톤디자인,4,2007,1
61,200802, Major3, Major4, GEK10030, 철학개론,3,2007,1
61,200802, Major3, Major4, GEK10096, Calculus 2,3,2007,1
61,200802, Major3, Major4, GEK20019, 교회사의이해,3,2007,1
61,200802, Major3, Major4, GEK20046, 사회봉사2,1,2007,1
61,200802, Major3, Major4, GEK20059, 기독교의 이해,2,2007,1
61,200802, Major3, Major4, GEK30030, 현대과학과 기술의 철학,3,2007,1
61,200802, Major3, Major4, ECE40044, 컴퓨터보안,3,2007,2
61,200802, Major3, Major4, GCS10004, 파이썬 프로그래밍,3,2007,2
61,200802, Major3, Major4, GCS10038, 중국어2,3,2007,2
61,200802, Major3, Major4, GCS20002, English Grammar and Composition,3,2007,2
62,201008, Major1, Major2, GEK10001, 채플(한국어) 1,0,2006,1
62,201008, Major1, Major2, GEK10008, 공동체리더십훈련1,1,2006,1
62,201008, Major1, Major2, GEK10011, 창조와 진화,2,2006,1
62,201008, Major1, Major2, GEK10045, Christian Foundation 1,2,2006,1
62,201008, Major1, Major2, GEK10059, 환경과 인간,3,2006,1
62,201008, Major1, Major2, GEK20022, 영화속의 법과 사회,3,2006,1
62,201008, Major1, Major2, ISL10071, 초급일본어1,3,2006,1
62,201008, Major1, Major2, MEC10002, 경영학입문,3,2006,1
62,201008, Major1, Major2, PCO20004, English Reading&Discussion,3,2006,1
62,201008, Major1, Major2, GEK10002, 채플(한국어) 2,0,2006,2
62,201008, Major1, Major2, GEK10009, 공동체리더십훈련2,1,2006,2
62,201008, Major1, Major2, GEK10015, 한동인성교육,1,2006,2
62,201008, Major1, Major2, GEK10057, 일반생물학,3,2006,2
62,201008, Major1, Major2, GEK10058, 일반화학,3,2006,2
62,201008, Major1, Major2, GEK10061, 음악의 이해,3,2006,2
62,201008, Major1, Major2, GEK10062, 미술의 이해,3,2006,2
62,201008, Major1, Major2, GEK20042, 교육학개론,3,2006,2
62,201008, Major1, Major2, PCO10058, 정보처리실습,2,2006,2
62,201008, Major1, Major2, GEK20045, Christian Foundation 2,2,2006,4
62,201008, Major1, Major2, ECE20010, 데이타구조,3,2007,1
62,201008, Major1, Major2, ECE20016, 자바프로그래밍언어,3,2007,1
62,201008, Major1, Major2, ECE20057, 논리설계,3,2007,1
62,201008, Major1, Major2, GEK10057, 일반생물학,3,2007,1
62,201008, Major1, Major2, GEK10061, 음악의 이해,3,2007,1
62,201008, Major1, Major2, GEK20001, 채플(한국어) 3,0,2007,1
62,201008, Major1, Major2, GEK20008, 공동체리더십훈련3,0.5,2007,1
62,201008, Major1, Major2, IID20014, Digital Photography,3,2007,1
62,201008, Major1, Major2, GEK10007, 교양독서,1,2007,2
62,201008, Major1, Major2, GEK10046, 사회봉사1,1,2007,2
62,201008, Major1, Major2, GEK10057, 일반생물학,3,2007,2
62,201008, Major1, Major2, GEK20002, 채플(한국어) 4,0,2007,2
62,201008, Major1, Major2, GEK20009, 공동체리더십훈련4,0.5,2007,2
62,201008, Major1, Major2, ITP20003, Java Programming,3,2007,2
62,201008, Major1, Major2, MEC10001, 경제학입문,3,2007,2
62,201008, Major1, Major2, MEC20005, 경영경제통계,3,2007,2
62,201008, Major1, Major2, MEC20055, 회계실무,3,2007,2
62,201008, Major1, Major2, PCO10052, C 프로그래밍,3,2007,3
62,201008, Major1, Major2, ECE20010, 데이타구조,3,2008,1
62,201008, Major1, Major2, GEK20028, 인간관계와자기성장,3,2008,1
62,201008, Major1, Major2, GEK30001, 채플(한국어) 5,0,2008,1
62,201008, Major1, Major2, GEK30008, 공동체리더십훈련5,0.5,2008,1
62,201008, Major1, Major2, ITP20007, Logic Design,3,2008,1
62,201008, Major1, Major2, ITP30002, Operating Systems,3,2008,1
62,201008, Major1, Major2, MEC20059, 조직행위론,3,2008,1
62,201008, Major1, Major2, MEC30074, 인사관리론,3,2008,1
62,201008, Major1, Major2, CSW20013, 예술심리치료,3,2008,2
62,201008, Major1, Major2, ECE10002, C 프로그래밍(전산전자),3,2008,2
62,201008, Major1, Major2, GCS30013, EAP-Contents Convergence Design,3,2008,2
62,201008, Major1, Major2, GEK10057, 일반생물학,3,2008,2
62,201008, Major1, Major2, GEK30002, 채플(한국어) 6,0,2008,2
62,201008, Major1, Major2, GEK30009, 공동체리더십훈련6,0.5,2008,2
62,201008, Major1, Major2, ITP20006, Web Development Programming,3,2008,2
62,201008, Major1, Major2, MEC20002, 거시경제학,3,2008,2
62,201008, Major1, Major2, MEC20057, 경영IT실무,3,2008,2
62,201008, Major1, Major2, GEK20062, 기독교 변증학,3,2008,4
62,201008, Major1, Major2, CCE20001, 글로벌 i-융합 프로젝트-1,3,2009,1
62,201008, Major1, Major2, ECE30021, 운영체제,3,2009,1
62,201008, Major1, Major2, GCS10012, 인문사회계 글쓰기,3,2009,1
62,201008, Major1, Major2, GEK10100, 통일한국개론,3,2009,1
62,201008, Major1, Major2, MEC20057, 경영IT실무,3,2009,1
62,201008, Major1, Major2, MEC30002, 금융경제학,3,2009,1
62,201008, Major1, Major2, ECE20013, 프로그래밍언어론,3,2009,2
62,201008, Major1, Major2, ECE20018, C++프로그래밍,3,2009,2
62,201008, Major1, Major2, ECE20021, 컴퓨터구조,3,2009,2
62,201008, Major1, Major2, ECE20042, 이산수학,3,2009,2
62,201008, Major1, Major2, GEK20046, 사회봉사2,1,2009,2
62,201008, Major1, Major2, ITP30006, Software Engineering,3,2009,2
62,201008, Major1, Major2, MEC20002, 거시경제학,3,2009,2
62,201008, Major1, Major2, MEC20006, 경제수학,3,2009,2
62,201008, Major1, Major2, GEK40001, 채플(한국어) 7,1,2010,1
63,200202, Major1, Major2, GEK10001, 채플(한국어) 1,0,1995,1
63,200202, Major1, Major2, GEK10003, Work Duty 1,0,1995,1
63,200202, Major1, Major2, GEK10005, 사회봉사 1,1,1995,1
63,200202, Major1, Major2, GEK10010, 성경과 삶,2,1995,1
63,200202, Major1, Major2, GEK10057, 일반생물학,3,1995,1
63,200202, Major1, Major2, IID10004, 드로잉기초 1,3,1995,1
63,200202, Major1, Major2, PCO10001, 영어회화 2,2,1995,1
63,200202, Major1, Major2, PCO10004, 생활한문 1,1,1995,1
63,200202, Major1, Major2, PCO10021, 영어토론 2,2,1995,1
63,200202, Major1, Major2, PCO10055, 정보처리개론,3,1995,1
63,200202, Major1, Major2, PCO10056, 정보처리실습,1,1995,1
63,200202, Major1, Major2, CSW10002, 심리학개론,3,1995,2
63,200202, Major1, Major2, GEK10002, 채플(한국어) 2,0,1995,2
63,200202, Major1, Major2, GEK10004, Work Duty 2,0,1995,2
63,200202, Major1, Major2, GEK10007, 교양독서,1,1995,2
63,200202, Major1, Major2, GEK10021, 생활체육 1,1,1995,2
63,200202, Major1, Major2, GEK10058, 일반화학,3,1995,2
63,200202, Major1, Major2, GEK20012, 학문과 신앙,2,1995,2
63,200202, Major1, Major2, MEC10002, 경영학입문,3,1995,2
63,200202, Major1, Major2, PCO10005, 생활한문 2,1,1995,2
63,200202, Major1, Major2, PCO10052, C 프로그래밍,3,1995,2
63,200202, Major1, Major2, PCO10054, UNIX,1,1995,2
63,200202, Major1, Major2, PCO20000, 영어회화 3,2,1995,2
63,200202, Major1, Major2, BFT20001, 유기화학,3,1996,1
63,200202, Major1, Major2, BFT20002, 일반미생물,3,1996,1
63,200202, Major1, Major2, ECE20010, 데이타구조,3,1996,1
63,200202, Major1, Major2, GEK10011, 창조와 진화,2,1996,1
63,200202, Major1, Major2, GEK10028, 세계화 입문,3,1996,1
63,200202, Major1, Major2, GEK20001, 채플(한국어) 3,0,1996,1
63,200202, Major1, Major2, GEK20008, 공동체리더십훈련3,1,1996,1
63,200202, Major1, Major2, GEK20014, 사회봉사 B,1,1996,1
63,200202, Major1, Major2, PCO20005, English Grammar&Composition,3,1996,1
63,200202, Major1, Major2, ECE20013, 프로그래밍언어론,3,1996,2
63,200202, Major1, Major2, GEK10016, 사회봉사 A,1,1996,2
63,200202, Major1, Major2, GEK10025, 수화 1,1,1996,2
63,200202, Major1, Major2, GEK20002, 채플(한국어) 4,0,1996,2
63,200202, Major1, Major2, GEK20009, 공동체리더십훈련4,1,1996,2
63,200202, Major1, Major2, GMP20003, Principles of Accounting,3,1996,2
63,200202, Major1, Major2, GMP20004, Management Information System,3,1996,2
63,200202, Major1, Major2, ITP20006, Web Development Programming,3,1996,2
63,200202, Major1, Major2, ITP30007, Window Programming,3,1996,2
63,200202, Major1, Major2, ECE30021, 운영체제,3,1997,1
63,200202, Major1, Major2, ECE40030, 데이터베이스,3,1997,1
63,200202, Major1, Major2, GEK20021, 생활체육 2,1,1997,1
63,200202, Major1, Major2, GEK30001, 채플(한국어) 5,0,1997,1
63,200202, Major1, Major2, GEK40095, 교양특론2,2,1997,1
63,200202, Major1, Major2, ITP20002, Discrete Mathematics,3,1997,1
63,200202, Major1, Major2, MEC20052, 조직관리론,3,1997,1
63,200202, Major1, Major2, MEC30064, 재무관리론,3,1997,1
63,200202, Major1, Major2, ECE30020, 컴퓨터구조,3,1997,2
63,200202, Major1, Major2, ECE40095, 신기술세미나1,1,1997,2
63,200202, Major1, Major2, GEK10030, 철학개론,3,1997,2
63,200202, Major1, Major2, GEK30002, 채플(한국어) 6,0,1997,2
63,200202, Major1, Major2, GEK30008, 공동체리더십훈련5,1,1997,2
63,200202, Major1, Major2, GEK40094, 교양특론1,1,1997,2
63,200202, Major1, Major2, GMP30003, Business Strategy,3,1997,2
63,200202, Major1, Major2, GMP40002, Operations Management,3,1997,2
63,200202, Major1, Major2, LAW10004, 법학입문,3,1997,2
63,200202, Major1, Major2, GEK10016, 사회봉사 A,1,1997,3
63,200202, Major1, Major2, GEE40001, English Chapel 7,1,2001,1
63,200202, Major1, Major2, GEE40097, Marriage and Enrichment,3,2001,1
63,200202, Major1, Major2, GEK10028, 세계화 입문,3,2001,1
63,200202, Major1, Major2, GEK20011, 기독교 세계관,2,2001,1
63,200202, Major1, Major2, GEK30009, 공동체리더십훈련6,1,2001,1
63,200202, Major1, Major2, GMP30004, International Business,3,2001,1
63,200202, Major1, Major2, MEC40052, 통신과 경영,3,2001,1
63,200202, Major1, Major2, ECE20018, C++프로그래밍,3,2001,2
63,200202, Major1, Major2, ECE30086, 컴퓨터네트워크,3,2001,2
63,200202, Major1, Major2, ECE40046, 운영체제실습,3,2001,2
63,200202, Major1, Major2, GEE40002, English Chapel 8,1,2001,2
63,200202, Major1, Major2, MEC20054, 마케팅관리론,3,2001,2
63,200202, Major1, Major2, MEC20057, 경영IT실무,3,2001,2
64,200302, Major1, Major6, GEK10001, 채플(한국어) 1,0,1995,1
64,200302, Major1, Major6, GEK10003, Work Duty 1,0,1995,1
64,200302, Major1, Major6, GEK10005, 사회봉사 1,1,1995,1
64,200302, Major1, Major6, GEK10023, 실용작문,2,1995,1
64,200302, Major1, Major6, GEK10052, 수학 2,3,1995,1
64,200302, Major1, Major6, GEK20021, 생활체육 2,1,1995,1
64,200302, Major1, Major6, MEC10001, 경제학입문,3,1995,1
64,200302, Major1, Major6, PCO10000, 영어회화 1,2,1995,1
64,200302, Major1, Major6, PCO10004, 생활한문 1,1,1995,1
64,200302, Major1, Major6, PCO10020, 영어토론 1,2,1995,1
64,200302, Major1, Major6, PCO10055, 정보처리개론,3,1995,1
64,200302, Major1, Major6, PCO10056, 정보처리실습,1,1995,1
64,200302, Major1, Major6, ECE20013, 프로그래밍언어론,3,1995,2
64,200302, Major1, Major6, GEK10002, 채플(한국어) 2,0,1995,2
64,200302, Major1, Major6, GEK10004, Work Duty 2,0,1995,2
64,200302, Major1, Major6, GEK10006, 사회봉사 2,0.5,1995,2
64,200302, Major1, Major6, GEK10011, 창조와 진화,2,1995,2
64,200302, Major1, Major6, GEK20031, 독서토론과 글쓰기,3,1995,2
64,200302, Major1, Major6, PCO10001, 영어회화 2,2,1995,2
64,200302, Major1, Major6, PCO10005, 생활한문 2,1,1995,2
64,200302, Major1, Major6, PCO10021, 영어토론 2,2,1995,2
64,200302, Major1, Major6, PCO10052, C 프로그래밍,3,1995,2
64,200302, Major1, Major6, PCO10054, UNIX,1,1995,2
64,200302, Major1, Major6, ECE20010, 데이타구조,3,1996,1
64,200302, Major1, Major6, ECE20016, 자바프로그래밍언어,3,1996,1
64,200302, Major1, Major6, ECE20042, 이산수학,3,1996,1
64,200302, Major1, Major6, ECE20051, 회로이론 1,3,1996,1
64,200302, Major1, Major6, ECE20055, 기초회로실험,1,1996,1
64,200302, Major1, Major6, GEK10010, 성경과 삶,2,1996,1
64,200302, Major1, Major6, GEK10050, 미적분학입문,3,1996,1
64,200302, Major1, Major6, GEK20001, 채플(한국어) 3,0,1996,1
64,200302, Major1, Major6, GEK20008, 공동체리더십훈련3,1,1996,1
64,200302, Major1, Major6, GEK30007, 직업과 소명,1,1996,1
64,200302, Major1, Major6, ECE20010, 데이타구조,3,1999,1
64,200302, Major1, Major6, ECE20015, 웹개발프로그래밍,3,1999,1
64,200302, Major1, Major6, ECE20057, 논리설계,3,1999,1
64,200302, Major1, Major6, ECE30011, 알고리듬분석,3,1999,1
64,200302, Major1, Major6, GEK20002, 채플(한국어) 4,0,1999,1
64,200302, Major1, Major6, GEK20009, 공동체리더십훈련4,1,1999,1
64,200302, Major1, Major6, GEK20028, 인간관계와자기성장,3,1999,1
64,200302, Major1, Major6, PCO20004, English Reading&Discussion,3,1999,1
64,200302, Major1, Major6, ECE20021, 컴퓨터구조,3,1999,2
64,200302, Major1, Major6, ECE20059, 논리설계실험,2,1999,2
64,200302, Major1, Major6, ECE30086, 컴퓨터네트워크,3,1999,2
64,200302, Major1, Major6, GEK10007, 교양독서,1,1999,2
64,200302, Major1, Major6, GEK20011, 기독교 세계관,2,1999,2
64,200302, Major1, Major6, GEK30001, 채플(한국어) 5,0,1999,2
64,200302, Major1, Major6, GEK30008, 공동체리더십훈련5,1,1999,2
64,200302, Major1, Major6, ITP20003, Java Programming,3,1999,2
64,200302, Major1, Major6, ITP30008, Object-Oriented Design Pattern,3,1999,2
64,200302, Major1, Major6, ECE30021, 운영체제,3,2000,1
64,200302, Major1, Major6, ECE30030, 데이타베이스,3,2000,1
64,200302, Major1, Major6, ECE40095, 신기술세미나1,1,2000,1
64,200302, Major1, Major6, GEK20014, 사회봉사 B,1,2000,1
64,200302, Major1, Major6, GEK30002, 채플(한국어) 6,0,2000,1
64,200302, Major1, Major6, GEK30009, 공동체리더십훈련6,1,2000,1
64,200302, Major1, Major6, GEK30015, 현대사회와선교,3,2000,1
64,200302, Major1, Major6, ITP40004, Compiler Theory,3,2000,1
64,200302, Major1, Major6, MEC10002, 경영학입문,3,2000,1
64,200302, Major1, Major6, PCO20004, English Reading&Discussion,3,2000,1
64,200302, Major1, Major6, ECE30076, 임베디드시스템프로그래밍,3,2002,1
64,200302, Major1, Major6, ECE40047, 네트워크실습,3,2002,1
64,200302, Major1, Major6, ECE40063, 경력개발,1,2002,1
64,200302, Major1, Major6, GEE20034, Cross-Cultural Global Perspectives,3,2002,1
64,200302, Major1, Major6, GEK10061, 음악의 이해,3,2002,1
64,200302, Major1, Major6, GEK10084, 이공계리더십,2,2002,1
64,200302, Major1, Major6, GEK40001, 채플(한국어) 7,1,2002,1
64,200302, Major1, Major6, PCO20005, English Grammar&Composition,3,2002,1
64,200302, Major1, Major6, ECE20017, 프로그래밍실습,2,2002,2
64,200302, Major1, Major6, ECE20018, C++프로그래밍,3,2002,2
64,200302, Major1, Major6, ECE40046, 운영체제실습,3,2002,2
64,200302, Major1, Major6, GEK10036, 동양사,3,2002,2
64,200302, Major1, Major6, ITP30006, Software Engineering,3,2002,2
64,200302, Major1, Major6, ECE40094, 시스템개발실무특론2,3,2002,3
65,200902, Major1, Major6, GEK10001, 채플(한국어) 1,0,2001,1
65,200902, Major1, Major6, GEK10008, 공동체리더십훈련1,1,2001,1
65,200902, Major1, Major6, GEK10015, 한동인성교육,1,2001,1
65,200902, Major1, Major6, GEK10045, Christian Foundation 1,2,2001,1
65,200902, Major1, Major6, ISE10051, 정치학개론,3,2001,1
65,200902, Major1, Major6, ISL10071, 초급일본어1,3,2001,1
65,200902, Major1, Major6, ISL10075, 초급중국어1,3,2001,1
65,200902, Major1, Major6, PCO10012, English Foundation,3,2001,1
65,200902, Major1, Major6, PCO10058, 정보처리실습,2,2001,1
65,200902, Major1, Major6, ECE10002, C 프로그래밍(전산전자),3,2001,2
65,200902, Major1, Major6, GEK10002, 채플(한국어) 2,0,2001,2
65,200902, Major1, Major6, GEK10009, 공동체리더십훈련2,1,2001,2
65,200902, Major1, Major6, GEK20031, 독서토론과 글쓰기,3,2001,2
65,200902, Major1, Major6, GEK20045, Christian Foundation 2,2,2001,2
65,200902, Major1, Major6, ISL10074, 초급일본어2,3,2001,2
65,200902, Major1, Major6, MEC10001, 경제학입문,3,2001,2
65,200902, Major1, Major6, PCO10013, English Communication,3,2001,2
65,200902, Major1, Major6, PCO10057, 정보처리개론,2,2001,2
65,200902, Major1, Major6, GEK10016, 사회봉사 A,1,2001,4
65,200902, Major1, Major6, ECE20010, 데이타구조,3,2002,1
65,200902, Major1, Major6, ECE20051, 회로이론 1,3,2002,1
65,200902, Major1, Major6, ECE20060, 기초전자회로실험,2,2002,1
65,200902, Major1, Major6, GEK10000, Elementary Calculus,4,2002,1
65,200902, Major1, Major6, GEK20001, 채플(한국어) 3,0,2002,1
65,200902, Major1, Major6, GEK20008, 공동체리더십훈련3,1,2002,1
65,200902, Major1, Major6, GEK20014, 사회봉사 B,1,2002,1
65,200902, Major1, Major6, ITP20003, Java Programming,3,2002,1
65,200902, Major1, Major6, ITP20007, Logic Design,3,2002,1
65,200902, Major1, Major6, ECE20018, C++프로그래밍,3,2004,2
65,200902, Major1, Major6, ECE20021, 컴퓨터구조,3,2004,2
65,200902, Major1, Major6, ECE20042, 이산수학,3,2004,2
65,200902, Major1, Major6, ECE20063, 디지털시스템설계,3,2004,2
65,200902, Major1, Major6, GEK10030, 철학개론,3,2004,2
65,200902, Major1, Major6, GEK20002, 채플(한국어) 4,0,2004,2
65,200902, Major1, Major6, GEK20009, 공동체리더십훈련4,1,2004,2
65,200902, Major1, Major6, GEK20011, 기독교 세계관,2,2004,2
65,200902, Major1, Major6, GEK20015, 사회봉사 C,1,2004,4
65,200902, Major1, Major6, ECE30012, 객체지향 설계패턴,3,2005,1
65,200902, Major1, Major6, ECE30021, 운영체제,3,2005,1
65,200902, Major1, Major6, ECE30030, 데이타베이스,3,2005,1
65,200902, Major1, Major6, GEK20028, 인간관계와자기성장,3,2005,1
65,200902, Major1, Major6, GEK30001, 채플(한국어) 5,0,2005,1
65,200902, Major1, Major6, GEK30008, 공동체리더십훈련5,1,2005,1
65,200902, Major1, Major6, ITP30005, Algorithms Analysis,3,2005,1
65,200902, Major1, Major6, PCO20004, English Reading&Discussion,3,2005,1
65,200902, Major1, Major6, ECE30086, 컴퓨터네트워크,3,2006,2
65,200902, Major1, Major6, GEK10007, 교양독서,1,2006,2
65,200902, Major1, Major6, GEK20011, 기독교 세계관,2,2006,2
65,200902, Major1, Major6, GEK30002, 채플(한국어) 6,0,2006,2
65,200902, Major1, Major6, GEK30009, 공동체리더십훈련6,1,2006,2
65,200902, Major1, Major6, ITP20001, Data Structures,3,2006,2
65,200902, Major1, Major6, ITP20006, Web Development Programming,3,2006,2
65,200902, Major1, Major6, ITP30006, Software Engineering,3,2006,2
65,200902, Major1, Major6, ECE30011, 알고리듬분석,3,2007,1
65,200902, Major1, Major6, ECE30075, 임베디드프로세서응용,3,2007,1
65,200902, Major1, Major6, ECE30092, 공학프로젝트 기획,2,2007,1
65,200902, Major1, Major6, ECE40047, 네트워크실습,3,2007,1
65,200902, Major1, Major6, GEK30014, 기독교와현대사상,3,2007,1
65,200902, Major1, Major6, ITP30002, Operating Systems,3,2007,1
65,200902, Major1, Major6, ITP40001, Database System,3,2007,1
65,200902, Major1, Major6, CSW20002, 발달심리학,3,2007,2
65,200902, Major1, Major6, ECE30076, 임베디드시스템프로그래밍,3,2007,2
65,200902, Major1, Major6, ECE40044, 컴퓨터보안,3,2007,2
65,200902, Major1, Major6, ECE40093, 캡스톤디자인,4,2007,2
65,200902, Major1, Major6, GCS20002, English Grammar and Composition,3,2007,2
65,200902, Major1, Major6, GEK20053, 통계학,3,2007,2
65,200902, Major1, Major6, ECE40092, 심화 연구,1,2008,1
65,200902, Major1, Major6, GEK10021, 생활체육 1,1,2008,1
65,200902, Major1, Major6, GEK40001, 채플(한국어) 7,1,2008,2
66,200902, Major1, Major2, GEK10000, Elementary Calculus,4,2002,1
66,200902, Major1, Major2, GEK10001, 채플(한국어) 1,0,2002,1
66,200902, Major1, Major2, GEK10008, 공동체리더십훈련1,1,2002,1
66,200902, Major1, Major2, GEK10045, Christian Foundation 1,2,2002,1
66,200902, Major1, Major2, GEK10055, 물리학 1,3,2002,1
66,200902, Major1, Major2, GEK10091, 컴퓨터공학개론,2,2002,1
66,200902, Major1, Major2, ISL30079, 고급중국어1,3,2002,1
66,200902, Major1, Major2, MEC10002, 경영학입문,3,2002,1
66,200902, Major1, Major2, GEE10002, English Chapel 2,0,2005,1
66,200902, Major1, Major2, GEK10009, 공동체리더십훈련2,1,2005,1
66,200902, Major1, Major2, GEK10011, 창조와 진화,2,2005,1
66,200902, Major1, Major2, GEK10015, 한동인성교육,1,2005,1
66,200902, Major1, Major2, GEK10017, Academic Writing,3,2005,1
66,200902, Major1, Major2, GEK20045, Christian Foundation 2,2,2005,1
66,200902, Major1, Major2, ISE10052, 국제관계학입문,3,2005,1
66,200902, Major1, Major2, ISL10071, 초급일본어1,3,2005,1
66,200902, Major1, Major2, PCO20004, English Reading&Discussion,3,2005,1
66,200902, Major1, Major2, GEE20001, English Chapel 3,0,2006,1
66,200902, Major1, Major2, GEK10016, 사회봉사 A,1,2006,1
66,200902, Major1, Major2, GEK10090, 물리학 개론,3,2006,1
66,200902, Major1, Major2, GEK20008, 공동체리더십훈련3,1,2006,1
66,200902, Major1, Major2, GEK20028, 인간관계와자기성장,3,2006,1
66,200902, Major1, Major2, ISL30079, 고급중국어1,3,2006,1
66,200902, Major1, Major2, PCO10052, C 프로그래밍,3,2006,1
66,200902, Major1, Major2, PCO20005, English Grammar&Composition,3,2006,1
66,200902, Major1, Major2, ECE20016, 자바프로그래밍언어,3,2006,2
66,200902, Major1, Major2, ECE20018, C++프로그래밍,3,2006,2
66,200902, Major1, Major2, ECE20042, 이산수학,3,2006,2
66,200902, Major1, Major2, GEE20002, English Chapel 4,0,2006,2
66,200902, Major1, Major2, GEK20009, 공동체리더십훈련4,1,2006,2
66,200902, Major1, Major2, GEK20045, Christian Foundation 2,2,2006,2
66,200902, Major1, Major2, ITP20001, Data Structures,3,2006,2
66,200902, Major1, Major2, ITP20005, Programming Language Theory,3,2006,2
66,200902, Major1, Major2, GEK10007, 교양독서,1,2006,4
66,200902, Major1, Major2, GEK20014, 사회봉사 B,1,2006,4
66,200902, Major1, Major2, ECE20010, 데이타구조,3,2007,1
66,200902, Major1, Major2, ECE20057, 논리설계,3,2007,1
66,200902, Major1, Major2, ECE30021, 운영체제,3,2007,1
66,200902, Major1, Major2, ECE30030, 데이타베이스,3,2007,1
66,200902, Major1, Major2, GEE30001, English Chapel 5,0,2007,1
66,200902, Major1, Major2, GEK30008, 공동체리더십훈련5,0.5,2007,1
66,200902, Major1, Major2, MEC20054, 마케팅관리론,3,2007,1
66,200902, Major1, Major2, MEC20055, 회계실무,3,2007,1
66,200902, Major1, Major2, ECE30086, 컴퓨터네트워크,3,2007,2
66,200902, Major1, Major2, GEE30002, English Chapel 6,0,2007,2
66,200902, Major1, Major2, GEK20017, 학문과신앙1,3,2007,2
66,200902, Major1, Major2, GEK30009, 공동체리더십훈련6,0.5,2007,2
66,200902, Major1, Major2, ITP20006, Web Development Programming,3,2007,2
66,200902, Major1, Major2, ITP30003, Computer Architecture and Organization,3,2007,2
66,200902, Major1, Major2, MEC20005, 경영경제통계,3,2007,2
66,200902, Major1, Major2, MEC20051, 경영정보시스템론,3,2007,2
66,200902, Major1, Major2, GEK10088, 서양의 역사와 문화,3,2008,1
66,200902, Major1, Major2, ITP30005, Algorithms Analysis,3,2008,1
66,200902, Major1, Major2, MEC30052, 경영전략 및 사례,3,2008,1
66,200902, Major1, Major2, MEC30053, 경영과학,3,2008,1
66,200902, Major1, Major2, MEC30058, 생산관리론,3,2008,1
66,200902, Major1, Major2, MEC30074, 인사관리론,3,2008,1
66,200902, Major1, Major2, GEE40001, English Chapel 7,1,2008,2
66,200902, Major1, Major2, GEK10040, 사회학개론,3,2008,2
66,200902, Major1, Major2, GEK10087, 동양의 역사와 문화,3,2008,2
66,200902, Major1, Major2, GEK10098, 교회음악 연습,2,2008,2
66,200902, Major1, Major2, GEK20048, 비전과 취업역량개발,1,2008,2
66,200902, Major1, Major2, MEC10001, 경제학입문,3,2008,2
66,200902, Major1, Major2, MEC20057, 경영IT실무,3,2008,2
66,200902, Major1, Major2, IID20014, Digital Photography,3,2008,3
67,201102, Major1, Major6, GEK10001, 채플(한국어) 1,0,2006,1
67,201102, Major1, Major6, GEK10008, 공동체리더십훈련1,1,2006,1
67,201102, Major1, Major6, GEK10011, 창조와 진화,2,2006,1
67,201102, Major1, Major6, GEK10033, 한국문학의이해,3,2006,1
67,201102, Major1, Major6, GEK10045, Christian Foundation 1,2,2006,1
67,201102, Major1, Major6, GEK10058, 일반화학,3,2006,1
67,201102, Major1, Major6, GEK10096, Calculus 2,3,2006,1
67,201102, Major1, Major6, PCO10012, English Foundation,3,2006,1
67,201102, Major1, Major6, PCO10058, 정보처리실습,2,2006,1
67,201102, Major1, Major6, GEK10015, 한동인성교육,1,2006,2
67,201102, Major1, Major6, GEK10041, 심리학개론,3,2006,2
67,201102, Major1, Major6, GEK10070, 생활속의 생명과학,3,2006,2
67,201102, Major1, Major6, GEK10076, 비전과 진로탐색,1,2006,2
